User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
822,3,2014,3,31,08:16,$18.42,Swipe Transaction,2027553650310142703,Mamaroneck,NY,10543.0,5541,,No
1155,0,2020,2,8,03:43,$71.16,Chip Transaction,-6761066196029841443,Tucson,AZ,85741.0,5310,,No
1322,0,2010,11,9,09:21,$24.07,Swipe Transaction,-3345936507911876459,Los Angeles,CA,90027.0,7538,,No
791,1,2001,10,14,07:16,$8.91,Swipe Transaction,6098563624419731578,Dumfries,VA,22026.0,4214,,No
331,2,2016,4,15,16:27,$141.48,Swipe Transaction,2027553650310142703,Houston,TX,77064.0,5541,,No
1237,1,2011,8,20,13:36,$26.45,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
1558,0,2011,12,26,06:44,$-74.00,Swipe Transaction,1799189980464955940,Grenada,MS,38902.0,5499,,No
1537,0,2019,7,31,17:16,$9.13,Chip Transaction,-245178307025547046,Miami,FL,33157.0,5311,,No
1392,3,2011,7,30,11:13,$120.00,Swipe Transaction,-4282466774399734331,Louisville,KY,40213.0,4829,,No
901,1,2011,5,23,14:03,$20.04,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
1064,4,2004,4,28,15:38,$46.43,Swipe Transaction,-4156333041604378482,Chicago Heights,IL,60411.0,5211,,No
751,1,2008,4,28,08:26,$0.53,Swipe Transaction,97032797689821735,Princeton Junction,NJ,8550.0,5411,,No
206,0,2012,10,2,20:15,$21.56,Swipe Transaction,-7269691894846892021,Van Voorhis,PA,15366.0,5411,,No
122,3,2002,7,14,08:18,$4.38,Swipe Transaction,878534750241365141,Andover,KS,67002.0,5812,,No
1856,1,2012,1,10,09:28,$16.81,Swipe Transaction,-2126832904544675354,Cincinnati,OH,45224.0,5912,,No
1212,1,2009,11,27,23:46,$40.00,Swipe Transaction,-4282466774399734331,Dallas,TX,75208.0,4829,,No
425,0,2013,4,25,05:33,$3.23,Swipe Transaction,7069584154815291371,Colton,CA,92324.0,5812,,No
867,2,2017,3,26,13:45,$5.85,Swipe Transaction,-4334232547381218591,Roseville,CA,95661.0,5541,,No
1671,0,2019,6,19,15:32,$110.73,Swipe Transaction,-3345936507911876459,Orlando,FL,32804.0,7538,,No
888,0,2006,1,3,15:08,$67.44,Swipe Transaction,97032797689821735,Williamstown,NJ,8094.0,5411,,No
764,0,2019,2,15,16:09,$16.96,Chip Transaction,548191543151977191,New York,NY,10003.0,5651,,No
1581,3,2016,9,11,09:56,$3.57,Chip Transaction,7661696826958762187,Cleveland,OH,44104.0,5411,,No
588,1,2013,7,10,13:41,$264.14,Online Transaction,8744048232142204, ONLINE,,,7801,,No
776,0,2009,11,26,07:57,$34.95,Swipe Transaction,1799189980464955940,Appleton,WI,54914.0,5499,,No
635,0,2002,4,19,14:54,$1.28,Swipe Transaction,6666504894937430109,Manly,IA,50456.0,5499,,No
1448,0,2011,8,17,07:39,$130.57,Swipe Transaction,-7482396373176212295,Bethlehem,PA,18015.0,8043,,No
66,0,2019,9,4,07:30,$34.53,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
1365,0,2015,11,24,11:49,$61.00,Chip Transaction,2027553650310142703,Bristol,CT,6010.0,5541,,No
1477,2,2015,10,23,18:16,$0.99,Chip Transaction,6666504894937430109,Belfair,WA,98528.0,5499,,No
817,2,2007,11,22,16:55,$0.23,Swipe Transaction,5763106017265139365,Orlando,FL,32824.0,5310,,No
398,0,2016,2,15,21:05,$14.45,Chip Transaction,5056861097220127402,Compton,CA,90222.0,4121,,No
883,0,2016,10,6,11:37,$20.95,Chip Transaction,-3994969906223417440,Kirkland,WA,98033.0,5411,,No
441,1,2006,4,12,22:46,$323.00,Swipe Transaction,-7807051024009846392,Perkasie,PA,18944.0,3684,,No
1278,3,2017,10,10,11:02,$20.56,Swipe Transaction,-5475680618560174533,Lilburn,GA,30047.0,5942,,No
298,0,2009,12,16,07:04,$28.03,Swipe Transaction,5817218446178736267,Roan Mountain,TN,37687.0,5912,,No
1495,0,2004,7,3,16:28,$26.60,Swipe Transaction,5817218446178736267,Laurinburg,NC,28352.0,5912,,No
1345,3,2015,11,27,11:15,$54.18,Swipe Transaction,5821398126464148113,Thomasville,NC,27360.0,7349,,No
709,2,2017,12,11,16:32,$231.92,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
863,4,2015,8,24,19:57,$30.18,Chip Transaction,8919682822789039434,North Brunswick,NJ,8902.0,5814,"Insufficient Balance,",No
1723,0,2016,6,27,08:48,$15.06,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
1911,1,2004,3,29,04:50,$49.30,Swipe Transaction,5817218446178736267,Kissimmee,FL,34746.0,5912,,No
362,0,2015,7,19,12:50,$59.00,Chip Transaction,-5162038175624867091,Anamosa,IA,52205.0,5541,,No
123,0,2011,11,23,13:18,$21.82,Swipe Transaction,-4500542936415012428,Madison,WI,53704.0,5814,,No
252,1,2003,7,7,17:16,$85.80,Swipe Transaction,1799189980464955940,Greenville,SC,29607.0,5499,,No
1404,1,2012,12,16,06:39,$52.53,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
163,4,2010,6,23,21:32,$97.00,Swipe Transaction,-1288082279022882052,Briceville,TN,37710.0,5499,"Technical Glitch,",No
934,0,2016,9,16,11:36,$12.53,Swipe Transaction,-85070450838390220,Maywood,IL,60153.0,5541,,No
139,0,1998,9,19,17:22,$69.57,Swipe Transaction,-6564309388814215407,Brooklyn,NY,11212.0,5411,,No
1234,3,2004,7,16,20:09,$32.00,Swipe Transaction,-4530600671233798827,Jeddo,MI,48032.0,5812,,No
482,0,2012,7,11,10:32,$6.97,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
486,4,2008,3,12,18:48,$100.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
1827,5,2017,1,29,09:12,$51.00,Chip Transaction,-4334232547381218591,Marietta,GA,30062.0,5541,,No
536,2,2017,5,14,22:34,$13.61,Chip Transaction,-1991720202645212715,Omaha,NE,68136.0,5921,,No
1722,0,2006,1,12,04:38,$26.72,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1687,2,2017,3,17,13:03,$27.38,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
368,1,2006,11,6,22:38,$42.87,Swipe Transaction,1046798872819448119,Severn,MD,21144.0,5812,,No
881,1,2012,2,9,11:07,$22.26,Swipe Transaction,1704172588052121931,Madison,AL,35757.0,5812,,No
932,1,2008,6,19,11:27,$5.63,Swipe Transaction,1546410265030503834,Upper Marlboro,MD,20774.0,5813,,No
579,2,2009,7,28,15:58,$92.00,Swipe Transaction,2027553650310142703,Muskegon,MI,49441.0,5541,,No
280,0,2015,3,17,14:12,$12.19,Chip Transaction,-7052069146128772826,Asheville,NC,28804.0,5814,,No
1887,1,2003,9,23,10:33,$8.67,Swipe Transaction,-6478180923634249380,Mount Vernon,NY,10552.0,5812,,No
209,1,2013,10,21,19:25,$27.27,Swipe Transaction,-2916542501422915698,Heavener,OK,74937.0,5719,,No
281,0,2016,1,13,13:39,$61.00,Chip Transaction,-5162038175624867091,Las Vegas,NV,89145.0,5541,,No
1547,0,2008,12,7,02:17,$3.73,Swipe Transaction,1704172588052121931,Cohasset,MA,2025.0,5812,,No
1739,3,1998,12,19,18:54,$4.81,Swipe Transaction,-5624843686576836279,Memphis,TN,38106.0,7832,,No
162,0,2009,11,14,20:56,$56.99,Swipe Transaction,-8503780931553232584,Lansing,NC,28643.0,5912,,No
1005,0,2012,8,24,16:11,$83.55,Swipe Transaction,1913477460590765860,Orlando,FL,32814.0,5300,,No
491,2,2013,12,11,10:38,$53.46,Swipe Transaction,5753024633661164610,New Stanton,PA,15672.0,5311,,No
1607,2,2004,10,10,16:05,$36.06,Swipe Transaction,1913477460590765860,El Paso,TX,79928.0,5300,,No
405,1,2018,11,2,07:01,$3.22,Chip Transaction,97032797689821735,Granite Bay,CA,95746.0,5411,,No
1459,0,2015,5,21,06:54,$62.14,Chip Transaction,9183468083952743339,Niagara Falls,NY,14303.0,7230,,No
134,3,2019,10,4,08:07,$65.87,Chip Transaction,-4951456929562571702,Tyler,TX,75706.0,5411,,No
35,0,2011,4,16,18:09,$248.40,Swipe Transaction,6042526206085641250,Sacramento,CA,95831.0,5912,,No
1111,2,2001,7,29,19:29,$32.94,Swipe Transaction,3548161690271765953,Bradenton,FL,34212.0,5813,,No
1242,0,2017,7,30,18:06,$16.79,Chip Transaction,-8149311720205547943,Lebanon,PA,17042.0,7832,,No
1913,1,2015,9,23,07:01,$18.94,Chip Transaction,-5475680618560174533,Saint Henry,OH,45883.0,5942,,No
62,1,2013,12,25,19:18,$69.00,Swipe Transaction,-4334232547381218591,Ogden,UT,84414.0,5541,,No
436,1,2014,2,28,08:13,$26.35,Swipe Transaction,-4317138273541964845,Sioux Center,IA,51250.0,5211,,No
1436,0,2014,10,14,17:54,$84.67,Swipe Transaction,5817218446178736267,Tarentum,PA,15084.0,5912,"Insufficient Balance,",No
1171,0,2009,8,28,12:32,$25.71,Swipe Transaction,8080934608468946743,Columbia,TN,38401.0,5310,,No
289,1,2012,3,19,13:22,$127.71,Swipe Transaction,-984877232832847310,Rocky River,OH,44116.0,8021,,No
484,1,2014,3,9,07:56,$17.49,Online Transaction,-5841929396161652653, ONLINE,,,4121,"Bad CVV,",No
473,0,2010,9,10,20:15,$39.42,Swipe Transaction,-4742707659039068311,Prairieville,LA,70769.0,5812,,No
1342,0,2010,1,9,11:21,$15.91,Swipe Transaction,-245178307025547046,Ponder,TX,76259.0,5311,,No
790,0,2018,2,11,07:41,$2.30,Chip Transaction,682750294775257167,Brooklyn,NY,11210.0,5411,,No
615,3,2003,6,15,15:32,$56.00,Swipe Transaction,-5162038175624867091,Lakewood,NJ,8701.0,5541,,No
1019,4,2000,3,16,09:04,$1070.69,Swipe Transaction,7662600767075075931,Tulsa,OK,74137.0,6300,,No
901,1,2010,12,13,12:03,$97.00,Swipe Transaction,-1288082279022882052,Vacaville,CA,95687.0,5499,,No
249,0,2017,3,27,09:35,$623.84,Swipe Transaction,-4074373877135820593,Oklahoma City,OK,73151.0,6300,,No
1900,5,2017,1,24,09:09,$81.08,Chip Transaction,-3432554809844623246,Grantville,GA,30220.0,4111,,No
1525,0,2007,7,23,16:30,$58.72,Swipe Transaction,1913477460590765860,Saint George,UT,84790.0,5300,,No
545,0,2017,10,11,07:21,$28.67,Online Transaction,31551052261259716, ONLINE,,,4784,,No
1075,4,2014,6,20,11:57,$9.52,Online Transaction,-521141999023077663, ONLINE,,,5815,,No
1745,3,2018,6,21,14:28,$80.00,Chip Transaction,-4282466774399734331,Buffalo,NY,14219.0,4829,,No
1250,2,2019,1,4,04:30,$-117.00,Chip Transaction,5237739159769445856,Las Vegas,NV,89148.0,3775,,No
34,1,2007,9,7,08:28,$3.66,Swipe Transaction,-5162038175624867091,Mobile,AL,36693.0,5541,,No
506,0,2007,7,24,02:14,$5.33,Swipe Transaction,-7740818357586203090,Canton,MA,2021.0,5411,,No
474,0,2006,4,22,10:34,$12.18,Swipe Transaction,-4431021320287560094,Madisonville,TX,77864.0,5812,,No
514,1,2014,5,2,08:03,$1.10,Swipe Transaction,6666504894937430109,Franklin,NC,28734.0,5499,,No
583,1,2017,5,22,17:05,$12.49,Chip Transaction,-5624843686576836279,Houston,TX,77048.0,7832,,No
242,1,2019,10,28,23:50,$1.77,Swipe Transaction,7367884843641153035,Bryan,TX,77802.0,5411,,No
1419,3,2000,6,14,08:31,$0.54,Swipe Transaction,2027553650310142703,Parsippany,NJ,7054.0,5541,,No
362,1,2007,10,30,10:14,$58.01,Online Transaction,3668293439946600661, ONLINE,,,7801,,No
796,1,2018,3,22,07:30,$3.03,Swipe Transaction,97032797689821735,Lancaster,PA,17601.0,5411,,No
1578,0,2014,2,5,20:42,$2.96,Swipe Transaction,1913477460590765860,Fontana,CA,92337.0,5300,,No
262,1,2005,9,4,15:04,$17.76,Swipe Transaction,1799189980464955940,Olympia,WA,98516.0,5499,,No
285,1,2010,8,16,14:00,$82.15,Swipe Transaction,1913477460590765860,Panorama City,CA,91402.0,5300,,No
692,0,2012,11,11,08:58,$8.96,Swipe Transaction,3639123430068731390,Landing,NJ,7850.0,5814,,No
1607,2,2001,5,6,20:08,$26.18,Swipe Transaction,-7146670748125200898,Baltimore,MD,21239.0,5970,,No
128,2,2010,9,8,15:27,$0.14,Swipe Transaction,-6571010470072147219,Meridian,MS,39301.0,5499,,No
345,1,2011,7,28,08:08,$7.92,Swipe Transaction,-3578067228020411489,Hopewell Junction,NY,12533.0,5411,,No
1986,0,2017,7,10,06:58,$164.36,Online Transaction,-2553121408496033070, ONLINE,,,6300,,No
1132,1,2017,3,6,07:01,$6.27,Chip Transaction,79900931215734925,Bourg,LA,70343.0,5812,,No
1885,3,2005,10,10,18:45,$18.12,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
9,0,2017,4,3,15:44,$-86.00,Swipe Transaction,-5162038175624867091,Abbeville,LA,70510.0,5541,,No
782,0,2016,2,20,00:41,$18.52,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1587,0,2009,12,22,14:15,$74.80,Swipe Transaction,-2118965055008090639,De Land,IL,61839.0,5300,"Insufficient Balance,",No
1736,2,2014,6,5,06:58,$8.25,Swipe Transaction,4722913068560264812,Newington,CT,6111.0,5411,,No
1706,0,2009,5,30,19:28,$49.08,Swipe Transaction,-5083849724582414576,Denison,IA,51442.0,5812,,No
362,0,2019,1,19,12:47,$-51.00,Chip Transaction,1799189980464955940,Anamosa,IA,52205.0,5499,,No
983,2,2014,4,28,16:29,$1.89,Swipe Transaction,-6571010470072147219,Ewa Beach,HI,96706.0,5499,,No
1439,0,2008,9,5,21:09,$37.96,Swipe Transaction,7847619186796796084,North Little Rock,AR,72116.0,5812,,No
692,2,2008,11,7,08:15,$0.46,Swipe Transaction,4722913068560264812,Williston Park,NY,11596.0,5411,,No
1764,1,2017,10,30,19:54,$22.69,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
1645,1,2019,11,9,10:49,$-87.00,Chip Transaction,-1288082279022882052,Hurley,NY,12443.0,5499,,No
1985,0,2009,2,5,13:41,$30.69,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
381,0,2013,7,13,15:40,$51.28,Swipe Transaction,2509475587574068467,Pleasantville,NJ,8232.0,7538,,No
6,0,2010,4,5,15:37,$45.33,Swipe Transaction,-6933225421007474735,Louisville,KY,40299.0,4121,,No
1639,0,2016,5,1,23:44,$1.04,Chip Transaction,-4500542936415012428,Olympia,WA,98516.0,5814,,No
1896,1,2008,4,12,10:42,$14.68,Swipe Transaction,-1662162349688630531,Dalton,GA,30720.0,5541,,No
1918,2,2015,4,21,13:36,$41.95,Chip Transaction,7116494914944095295,Bothell,WA,98021.0,4121,,No
1961,1,2017,8,29,01:56,$21.97,Chip Transaction,6661973303171003879,Elizabethville,PA,17023.0,5211,,No
1106,3,2019,11,23,21:06,$90.72,Chip Transaction,6661973303171003879,Houston,TX,77036.0,5211,,No
906,0,2018,2,11,08:36,$-65.00,Chip Transaction,-5162038175624867091,Vero Beach,FL,32960.0,5541,,No
574,0,2010,3,30,18:47,$43.04,Swipe Transaction,9013879193999476115,Somerville,MA,2143.0,5813,,No
300,1,2015,2,26,07:16,$-54.00,Chip Transaction,-4334232547381218591,Sedona,AZ,86351.0,5541,,No
1859,5,2003,9,17,18:40,$108.69,Swipe Transaction,-5401953891366957779,Houston,TX,77234.0,5651,,No
134,5,2011,9,3,10:38,$1.59,Swipe Transaction,97032797689821735,Chandler,TX,75758.0,5411,,No
691,1,2010,10,17,06:55,$89.00,Swipe Transaction,1799189980464955940,Belvedere Tiburon,CA,94920.0,5499,,No
1592,1,2007,4,10,07:11,$10.08,Swipe Transaction,-4205244071802125968,Simpsonville,SC,29680.0,5812,,No
1250,0,2002,6,8,08:39,$3.13,Swipe Transaction,7069584154815291371,La Porte,TX,77571.0,5812,,No
241,3,2017,4,12,14:43,$187.74,Chip Transaction,6698459923198770712,Montgomery,AL,36117.0,4814,,No
965,0,2005,3,1,10:20,$68.05,Swipe Transaction,-8899821592798789178,Duson,LA,70529.0,5912,,No
845,0,2008,5,31,19:02,$50.72,Swipe Transaction,2787834413831010100,Fort Lauderdale,FL,33326.0,5813,,No
674,3,2011,9,28,04:08,$71.15,Swipe Transaction,-5467922351692495955,Kent,WA,98032.0,5912,,No
1255,0,2019,7,18,18:26,$36.30,Swipe Transaction,-794809796539996541,Lincolnton,GA,30817.0,5814,,No
410,2,2012,7,7,12:27,$121.59,Swipe Transaction,1035216672004484182,Dallas,TX,75251.0,5300,,No
928,3,2017,9,6,01:06,$85.57,Swipe Transaction,73968679382280613,Chesterfield,VA,23832.0,5211,,No
1235,0,2009,7,20,18:02,$350.00,Swipe Transaction,-1815102260844874977,Niagara Falls,NY,14303.0,7011,,No
1832,3,2019,2,24,10:25,$5.37,Chip Transaction,4722913068560264812,Hot Springs National Park,AR,71913.0,5411,,No
67,1,2011,1,6,06:39,$4.25,Swipe Transaction,5427095414889712052,Allentown,PA,18102.0,5814,,No
1094,0,2014,12,27,10:19,$26.34,Swipe Transaction,2027553650310142703,Charleston,WV,25301.0,5541,,No
55,2,2013,1,28,08:34,$24.42,Swipe Transaction,-2801301608387765462,Rego Park,NY,11374.0,5411,,No
1768,0,2017,10,20,22:55,$25.10,Chip Transaction,-8520431595987228573,Valdosta,GA,31601.0,5812,,No
815,0,2013,5,16,08:33,$3.49,Swipe Transaction,-8826348804033622422,Grand Junction,TN,38039.0,5411,,No
1869,0,2018,11,16,09:34,$54.75,Chip Transaction,542610359701730399,Tacoma,WA,98445.0,5300,,No
425,4,2020,1,31,05:32,$3.00,Chip Transaction,7069584154815291371,Colton,CA,92324.0,5812,,No
1571,5,2017,4,14,20:28,$57.66,Chip Transaction,-5467922351692495955,Oceanside,CA,92057.0,5912,,No
327,1,2008,12,27,14:54,$15.71,Swipe Transaction,-6761066196029841443,Meridian,MS,39305.0,5310,,No
354,2,2013,8,12,11:08,$13.79,Swipe Transaction,1139640404793641563,Marshfield,MA,2050.0,5541,,No
165,1,2008,11,8,15:04,$84.50,Swipe Transaction,4722913068560264812,Bloomington,IN,47408.0,5411,,No
273,2,2013,2,8,16:39,$106.64,Swipe Transaction,373925564009929531,Little Rock,AR,72207.0,7230,,No
1451,1,2008,4,7,02:45,$80.74,Swipe Transaction,-3395538998277081094,Monroe Township,NJ,8831.0,5311,,No
443,3,2018,7,11,06:20,$7.73,Chip Transaction,-551875916995024511,Mesilla Park,NM,88047.0,5411,,No
1336,0,2016,7,16,19:29,$41.01,Chip Transaction,1567354677671050345,Roseville,CA,95678.0,5300,,No
1140,4,2004,9,16,14:46,$67.59,Swipe Transaction,1913477460590765860,Dayton,OH,45415.0,5300,,No
480,0,2014,6,17,19:07,$8.18,Swipe Transaction,8919682822789039434,San Diego,CA,92122.0,5814,,No
932,1,2015,3,16,07:18,$22.57,Swipe Transaction,-8837338454972136104,Upper Marlboro,MD,20774.0,5912,,No
487,2,2015,2,17,00:31,$61.60,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
1799,2,2007,4,10,14:51,$107.34,Swipe Transaction,-3345936507911876459,Mobile,AL,36695.0,7538,,No
507,0,2019,3,21,16:58,$-74.00,Chip Transaction,-4334232547381218591,Chiefland,FL,32644.0,5541,,No
421,3,2007,8,1,09:50,$30.83,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1150,1,2014,11,10,16:25,$-62.00,Swipe Transaction,2027553650310142703,Yorba Linda,CA,92886.0,5541,,No
569,2,2008,11,26,15:02,$58.70,Online Transaction,2469865302537691246, ONLINE,,,4900,,No
1778,0,2019,3,27,09:58,$19.68,Swipe Transaction,6805750559126154397,Arnold,MO,63010.0,5411,,No
1097,2,2006,7,28,16:03,$90.42,Swipe Transaction,-4334232547381218591,Pasadena,MD,21122.0,5541,,No
1301,1,2011,11,17,15:24,$59.02,Swipe Transaction,-3345936507911876459,Harvey,LA,70058.0,7538,,No
928,2,2007,1,11,20:35,$64.84,Swipe Transaction,-1046622217034093949,Chesterfield,VA,23832.0,5812,,No
122,0,2019,9,8,15:00,$20.07,Chip Transaction,6098563624419731578,Bentley,KS,67016.0,4214,,No
1317,0,2018,5,23,09:50,$65.48,Swipe Transaction,2027553650310142703,Lancaster,PA,17603.0,5541,,No
1397,2,2011,3,16,07:34,$7.28,Swipe Transaction,4722913068560264812,Aurora,CO,80014.0,5411,,No
780,2,1998,6,10,15:29,$86.00,Swipe Transaction,-5162038175624867091,Rochester,MN,55901.0,5541,,No
1823,1,2016,6,5,12:13,$49.27,Chip Transaction,2526458222175685056,Franconia,NH,3580.0,5310,,No
1130,1,2006,11,5,06:15,$44.38,Swipe Transaction,838425044734233142,Santa Ysabel,CA,92070.0,4814,,No
1532,1,2011,9,15,19:34,$450.00,Swipe Transaction,-8566951830324093739,Green Bay,WI,54311.0,3640,,No
39,0,2014,11,6,13:49,$130.53,Swipe Transaction,1913477460590765860,Sturbridge,MA,1566.0,5300,,No
539,0,2011,8,9,09:24,$0.64,Swipe Transaction,-6571010470072147219,Sandusky,OH,44870.0,5499,,No
148,0,2015,10,17,14:00,$169.57,Swipe Transaction,-7807051024009846392,Los Angeles,CA,90005.0,3684,,No
933,2,2011,3,24,22:18,$55.54,Swipe Transaction,-3751332154486073839,Philadelphia,PA,19145.0,5812,,No
960,1,2010,5,9,00:15,$59.76,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1163,4,2017,11,3,12:56,$7.25,Chip Transaction,1704172588052121931,Jackson,LA,70748.0,5812,,No
700,1,2013,10,3,15:47,$63.61,Swipe Transaction,-5467922351692495955,Memphis,TN,38106.0,5912,,No
752,3,2010,7,24,14:45,$59.51,Swipe Transaction,-5170183833430121022,Stuart,FL,34997.0,7538,,No
1865,4,2010,7,28,11:34,$41.59,Swipe Transaction,-6300723491830119907,Willowbrook,IL,60527.0,4900,,No
582,1,2018,3,24,08:32,$48.56,Swipe Transaction,-1776340349159626660,Defiance,OH,43512.0,7538,,No
841,2,2010,11,26,12:55,$9.16,Swipe Transaction,5901051046357996347,Columbus,OH,43228.0,5411,,No
53,1,2012,8,22,01:14,$59.31,Swipe Transaction,3189517333335617109,Saint Albans,WV,25177.0,5311,,No
69,2,2014,4,18,22:42,$4.31,Swipe Transaction,-5467922351692495955,Trenton,NJ,8611.0,5912,,No
556,2,2015,7,21,10:58,$1.84,Chip Transaction,-6571010470072147219,Fayetteville,NC,28306.0,5499,,No
1686,5,2009,1,19,15:44,$29.00,Swipe Transaction,-5735430426301836726,Brooklyn,NY,11215.0,5300,,No
979,6,2018,1,11,14:15,$7.62,Chip Transaction,-7069463594622156595,Rialto,CA,92376.0,5300,,No
194,1,2007,8,18,06:19,$11.61,Swipe Transaction,-984444807771159720,Nashville,TN,37221.0,5814,,No
682,0,2013,9,14,06:49,$31.80,Swipe Transaction,6311843149390748192,South Hamilton,MA,1982.0,4121,,No
1708,1,2019,3,16,21:58,$42.67,Chip Transaction,878534750241365141,Sandy Hook,CT,6482.0,5812,,No
1571,1,2007,7,14,20:52,$95.02,Swipe Transaction,-5467922351692495955,Oceanside,CA,92057.0,5912,,No
1907,2,2012,4,16,12:58,$39.15,Swipe Transaction,5920482956889058884,Remsen,NY,13438.0,5310,,No
808,1,2004,11,9,05:06,$0.80,Swipe Transaction,-5162038175624867091,Alpine,UT,84004.0,5541,,No
370,0,2010,1,11,07:53,$5.65,Swipe Transaction,1799189980464955940,Huntington,NY,11743.0,5499,,No
1154,0,2007,5,25,08:10,$29.80,Swipe Transaction,-9186624218311173146,Revere,MA,2151.0,7538,,No
751,1,2008,2,15,09:26,$10.81,Online Transaction,6455213054093379528, ONLINE,,,5815,,No
1017,2,2018,8,3,16:38,$120.00,Swipe Transaction,-4282466774399734331,Roslyn,NY,11576.0,4829,,No
953,1,2020,2,28,14:33,$80.00,Chip Transaction,-4282466774399734331,Muskego,WI,53150.0,4829,,No
1975,2,2008,2,23,10:12,$0.94,Swipe Transaction,6091778774361517457,Baltimore,MD,21273.0,5411,,No
1895,4,2009,4,4,12:09,$22.50,Swipe Transaction,97032797689821735,Eastanollee,GA,30538.0,5411,,No
1243,0,2019,12,7,07:26,$8.89,Chip Transaction,3952145593743244256,Los Angeles,CA,90063.0,7538,,No
1608,0,2016,10,5,06:41,$49.35,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1249,0,2009,5,11,18:30,$72.23,Swipe Transaction,112925206871091074,Hawarden,IA,51023.0,5541,"Insufficient Balance,",No
262,4,2009,6,19,07:02,$-71.00,Swipe Transaction,1139640404793641563,Olympia,WA,98516.0,5541,,No
31,1,2008,3,20,15:52,$17.65,Swipe Transaction,4722913068560264812,Miami,FL,33175.0,5411,,No
1011,2,2014,5,18,10:40,$-86.00,Swipe Transaction,-4334232547381218591,Elma,NY,14059.0,5541,,No
175,2,2018,4,10,15:32,$171.37,Online Transaction,-2392212127717286832, ONLINE,,,4899,,No
